Date,Open,High,Low,Close,Adj Close,Volume
8/27/2021,1552,1558.650024,1545.25,1548.449951,1548.449951,3191069
8/30/2021,1555.599976,1570,1551.599976,1568.25,1568.25,4524583
8/31/2021,1563.5,1583.349976,1562.199951,1581.400024,1581.400024,6031288
9/1/2021,1575,1598,1574.5,1579.099976,1579.099976,6211279
9/2/2021,1574.099976,1592,1571.25,1589,1589,4809262
9/3/2021,1586.099976,1598,1568.300049,1576.050049,1576.050049,5367667
9/6/2021,1579.949951,1580.949951,1561.949951,1565.699951,1565.699951,3938448
9/7/2021,1562.5,1582,1555.199951,1569.25,1569.25,3622748
9/8/2021,1571.949951,1580.5,1565.599976,1576.400024,1576.400024,3362040
9/9/2021,1574,1579.449951,1561,1568.599976,1568.599976,4125474
9/13/2021,1562,1584,1553.650024,1555.550049,1555.550049,4479582
9/14/2021,1560,1564.5,1546.599976,1548.550049,1548.550049,4879253
9/15/2021,1535,1554.800049,1535,1546.800049,1546.800049,7411499
9/16/2021,1537.75,1564.300049,1536.300049,1559.949951,1559.949951,5130275
9/17/2021,1569,1589,1559.199951,1582.150024,1582.150024,10249051
9/20/2021,1564,1581.699951,1558,1559.849976,1559.849976,4390805
9/21/2021,1562,1568.650024,1528.949951,1551.949951,1551.949951,7387498
9/22/2021,1549,1550.150024,1530,1533.699951,1533.699951,5291101
9/23/2021,1542,1572,1542,1570,1570,6832152
9/24/2021,1579,1607.949951,1575,1601.550049,1601.550049,10403351
9/27/2021,1615.699951,1635.5,1608,1625.099976,1625.099976,8207731
9/28/2021,1632,1632,1582,1615.050049,1615.050049,6386895
9/29/2021,1597,1606.599976,1585.150024,1593.849976,1593.849976,8131518
9/30/2021,1586,1606.349976,1583.099976,1594.949951,1594.949951,7987674
10/1/2021,1583,1589,1565.25,1582.699951,1582.699951,5564298
10/4/2021,1589,1601.349976,1583.599976,1585.75,1585.75,3525514
10/5/2021,1592,1597.5,1576.25,1595.449951,1595.449951,5128589
10/6/2021,1596,1626.849976,1587,1614.900024,1614.900024,9300415
10/7/2021,1626.599976,1627.699951,1607,1610.5,1610.5,5632862
10/8/2021,1612,1622,1600.150024,1602.650024,1602.650024,3622781
10/11/2021,1599.900024,1645,1599,1633.800049,1633.800049,6540424
10/12/2021,1625,1641.550049,1625,1629.599976,1629.599976,4088473
10/13/2021,1637,1648,1630,1639.400024,1639.400024,3112822
10/14/2021,1638,1690,1638,1687.400024,1687.400024,7378644
10/18/2021,1705,1725,1667.050049,1670.300049,1670.300049,14428228
10/19/2021,1675.449951,1692.449951,1671,1688.699951,1688.699951,4493770
10/20/2021,1689.099976,1698.75,1664.449951,1673.849976,1673.849976,5454284
10/21/2021,1671.800049,1681.949951,1660.849976,1676.300049,1676.300049,4869095
10/22/2021,1680.099976,1708,1670.75,1680.75,1680.75,6087777
10/25/2021,1690,1690,1613.800049,1657,1657,8213383
10/26/2021,1650,1673.849976,1646.349976,1652.75,1652.75,6045328
10/27/2021,1652.75,1665.050049,1637.300049,1642.800049,1642.800049,6624821
10/28/2021,1650,1650,1587.150024,1593.599976,1593.599976,8898875
10/29/2021,1590,1602,1560,1582.849976,1582.849976,6203437
11/1/2021,1585,1611,1583.550049,1605.300049,1605.300049,4061160
11/2/2021,1606,1622,1600.050049,1606.75,1606.75,6618861
11/3/2021,1605.099976,1609.900024,1575.550049,1581.449951,1581.449951,5103669
11/8/2021,1592.099976,1604.699951,1570.449951,1600.25,1600.25,9471790
11/9/2021,1594.599976,1594.599976,1569.050049,1572.25,1572.25,6347738
11/10/2021,1568,1569,1550,1555.25,1555.25,6857063
11/11/2021,1550.050049,1554.900024,1535.599976,1548.300049,1548.300049,3999702
11/12/2021,1550,1559.050049,1545.050049,1553,1553,7457046
11/15/2021,1562.099976,1571.849976,1554.400024,1557.25,1557.25,4766797
11/16/2021,1555,1557.199951,1541.599976,1548,1548,4122703
11/17/2021,1536.900024,1544,1528.5,1530.800049,1530.800049,3799439
11/18/2021,1526.050049,1543.5,1525.25,1539.400024,1539.400024,4576437
11/22/2021,1546,1552.699951,1499.050049,1515.349976,1515.349976,7630636
11/23/2021,1502,1527.800049,1496.349976,1515.550049,1515.550049,5617607
11/24/2021,1524,1536.349976,1514.050049,1518.050049,1518.050049,15401143
11/25/2021,1514.800049,1533.300049,1507,1525.949951,1525.949951,5124133
